# Q (A^-1),  R, RQ^4 (A^-4)
1.4841e-01 4.1632e-06 2.0195e-09
1.4871e-01 4.1024e-06 2.0061e-09
1.4900e-01 4.0424e-06 1.9927e-09
1.4930e-01 3.9834e-06 1.9794e-09
1.4960e-01 3.9252e-06 1.9662e-09
1.4990e-01 3.8678e-06 1.9530e-09
1.5020e-01 3.8113e-06 1.9398e-09
1.5050e-01 3.7556e-06 1.9268e-09
1.5080e-01 3.7008e-06 1.9138e-09
1.5110e-01 3.6467e-06 1.9008e-09
1.5140e-01 3.5935e-06 1.8879e-09
1.5170e-01 3.5410e-06 1.8751e-09
1.5199e-01 3.4893e-06 1.8623e-09
1.5229e-01 3.4384e-06 1.8497e-09
1.5259e-01 3.3882e-06 1.8370e-09
1.5289e-01 3.3388e-06 1.8244e-09
1.5319e-01 3.2901e-06 1.8119e-09
1.5349e-01 3.2421e-06 1.7995e-09
1.5379e-01 3.1949e-06 1.7871e-09
1.5409e-01 3.1483e-06 1.7748e-09
1.5439e-01 3.1024e-06 1.7626e-09
1.5469e-01 3.0572e-06 1.7504e-09
1.5499e-01 3.0127e-06 1.7382e-09
1.5528e-01 2.9688e-06 1.7262e-09
1.5558e-01 2.9256e-06 1.7142e-09
1.5588e-01 2.8830e-06 1.7023e-09
1.5618e-01 2.8410e-06 1.6904e-09
1.5648e-01 2.7997e-06 1.6786e-09
1.5678e-01 2.7589e-06 1.6668e-09
1.5708e-01 2.7188e-06 1.6552e-09
1.5738e-01 2.6793e-06 1.6436e-09
1.5768e-01 2.6403e-06 1.6320e-09
1.5798e-01 2.6020e-06 1.6205e-09
1.5827e-01 2.5641e-06 1.6091e-09
1.5857e-01 2.5269e-06 1.5977e-09
1.5887e-01 2.4902e-06 1.5864e-09
1.5917e-01 2.4540e-06 1.5752e-09
1.5947e-01 2.4184e-06 1.5640e-09
1.5977e-01 2.3833e-06 1.5529e-09
1.6007e-01 2.3487e-06 1.5419e-09
1.6037e-01 2.3146e-06 1.5309e-09
1.6067e-01 2.2810e-06 1.5199e-09
1.6096e-01 2.2479e-06 1.5091e-09
1.6126e-01 2.2153e-06 1.4983e-09
1.6156e-01 2.1832e-06 1.4875e-09
1.6186e-01 2.1516e-06 1.4768e-09
1.6216e-01 2.1204e-06 1.4662e-09
1.6246e-01 2.0896e-06 1.4556e-09
1.6276e-01 2.0593e-06 1.4451e-09
1.6306e-01 2.0295e-06 1.4347e-09
1.6336e-01 2.0001e-06 1.4243e-09
1.6366e-01 1.9711e-06 1.4140e-09
1.6395e-01 1.9426e-06 1.4037e-09
1.6425e-01 1.9144e-06 1.3935e-09
1.6455e-01 1.8867e-06 1.3833e-09
1.6485e-01 1.8594e-06 1.3732e-09
1.6515e-01 1.8324e-06 1.3632e-09
1.6545e-01 1.8059e-06 1.3532e-09
1.6575e-01 1.7797e-06 1.3433e-09
1.6605e-01 1.7540e-06 1.3334e-09
1.6635e-01 1.7286e-06 1.3236e-09
1.6665e-01 1.7035e-06 1.3138e-09
1.6695e-01 1.6789e-06 1.3041e-09
1.6724e-01 1.6546e-06 1.2945e-09
1.6754e-01 1.6306e-06 1.2849e-09
1.6784e-01 1.6070e-06 1.2753e-09
1.6814e-01 1.5837e-06 1.2658e-09
1.6844e-01 1.5608e-06 1.2564e-09
1.6874e-01 1.5382e-06 1.2470e-09
1.6904e-01 1.5159e-06 1.2377e-09
1.6934e-01 1.4940e-06 1.2284e-09
1.6964e-01 1.4723e-06 1.2192e-09
1.6994e-01 1.4510e-06 1.2101e-09
1.7023e-01 1.4300e-06 1.2010e-09
1.7053e-01 1.4093e-06 1.1919e-09
1.7083e-01 1.3889e-06 1.1829e-09
1.7113e-01 1.3688e-06 1.1739e-09
1.7143e-01 1.3490e-06 1.1651e-09
1.7173e-01 1.3294e-06 1.1562e-09
1.7203e-01 1.3102e-06 1.1474e-09
1.7233e-01 1.2912e-06 1.1387e-09
1.7263e-01 1.2725e-06 1.1300e-09
