# z (A),  sld (10^-6 A^-2)
2.0917e+02 1.1279e-05
2.1071e+02 1.1262e-05
2.1226e+02 1.1244e-05
2.1381e+02 1.1224e-05
2.1536e+02 1.1202e-05
2.1690e+02 1.1179e-05
2.1845e+02 1.1154e-05
2.2000e+02 1.1127e-05
2.2154e+02 1.1099e-05
2.2309e+02 1.1070e-05
2.2464e+02 1.1039e-05
2.2618e+02 1.1006e-05
2.2773e+02 1.0972e-05
2.2928e+02 1.0937e-05
2.3082e+02 1.0900e-05
2.3237e+02 1.0862e-05
2.3392e+02 1.0824e-05
2.3546e+02 1.0784e-05
2.3701e+02 1.0744e-05
2.3856e+02 1.0703e-05
2.4010e+02 1.0662e-05
2.4165e+02 1.0621e-05
2.4320e+02 1.0580e-05
2.4474e+02 1.0538e-05
2.4629e+02 1.0497e-05
2.4784e+02 1.0457e-05
2.4938e+02 1.0417e-05
2.5093e+02 1.0378e-05
2.5248e+02 1.0340e-05
2.5403e+02 1.0302e-05
2.5557e+02 1.0266e-05
2.5712e+02 1.0232e-05
2.5867e+02 1.0198e-05
2.6021e+02 1.0166e-05
2.6176e+02 1.0136e-05
2.6331e+02 1.0107e-05
2.6485e+02 1.0079e-05
2.6640e+02 1.0054e-05
2.6795e+02 1.0030e-05
2.6949e+02 1.0007e-05
2.7104e+02 9.9861e-06
2.7259e+02 9.9666e-06
2.7413e+02 9.9487e-06
2.7568e+02 9.9323e-06
2.7723e+02 9.9173e-06
2.7877e+02 9.9035e-06
2.8032e+02 9.8911e-06
2.8187e+02 9.8799e-06
2.8341e+02 9.8697e-06
2.8496e+02 9.8607e-06
2.8651e+02 9.8526e-06
2.8805e+02 9.8454e-06
2.8960e+02 9.8390e-06
2.9115e+02 9.8334e-06
2.9270e+02 9.8285e-06
2.9424e+02 9.8242e-06
2.9579e+02 9.8204e-06
2.9734e+02 9.8172e-06
2.9888e+02 9.8143e-06
3.0043e+02 9.8119e-06
3.0198e+02 9.8099e-06
3.0352e+02 9.8081e-06
3.0507e+02 9.8066e-06
3.0662e+02 9.8053e-06
3.0816e+02 9.8042e-06
3.0971e+02 9.8033e-06
3.1126e+02 9.8026e-06
3.1280e+02 9.8020e-06
3.1435e+02 9.8014e-06
3.1590e+02 9.8010e-06
3.1744e+02 9.8007e-06
3.1899e+02 9.8004e-06
3.2054e+02 9.8001e-06
3.2208e+02 9.7999e-06
3.2363e+02 9.7998e-06
3.2518e+02 9.7997e-06
3.2673e+02 9.7996e-06
3.2827e+02 9.7995e-06
3.2982e+02 9.7994e-06
3.3137e+02 9.7994e-06
